Combination,Optimized_b,Optimized_Objective,Optimized_Returns,Minimum_Variance
"('CBA', 'MGR', 'CPU', 'STO', 'FPH', 'TWE')","[0.24366566671, 0.1, 0.35633437244, 0.1, 0.1, 0.1]",5.568091739684929,0.00046374342289858233,8.328588043788648e-05
"('CBA', 'MGR', 'CPU', 'STO', 'FPH', 'GNC')","[0.22536753691, 0.1, 0.32476439065, 0.1, 0.1, 0.14986810243]",6.15530770052245,0.0005041476951923243,8.190454802926152e-05
"('CBA', 'MGR', 'CPU', 'STO', 'FPH', 'WOW')","[0.2363684118, 0.1, 0.36363162809, 0.1, 0.1, 0.1]",5.35384106175144,0.00043114557039305963,8.053014002847817e-05
"('CBA', 'MGR', 'CPU', 'STO', 'CSL', 'TWE')","[0.25316600892, 0.1, 0.34683384545, 0.1, 0.1, 0.10000017269]",5.981817584988162,0.0004931584713337231,8.244291376777231e-05
"('CBA', 'MGR', 'CPU', 'STO', 'CSL', 'GNC')","[0.23287756924, 0.1, 0.31646184447, 0.1, 0.10000002996, 0.1506605763]",6.580883726384912,0.000534260180283111,8.118365290988009e-05
"('CBA', 'MGR', 'CPU', 'STO', 'CSL', 'WOW')","[0.24671835856, 0.1, 0.3532816814, 0.1, 0.1, 0.1]",5.772337481021725,0.0004602058452166728,7.972608093856888e-05
"('CBA', 'MGR', 'CPU', 'VEA', 'SHL', 'TWE')","[0.14404249257, 0.1, 0.27818611436, 0.277771423, 0.1, 0.1]",7.406170760130032,0.0006210547890056102,8.385639612159121e-05
"('CBA', 'MGR', 'CPU', 'VEA', 'SHL', 'GNC')","[0.16597122927, 0.1, 0.27721394245, 0.25627440895, 0.1, 0.10054043933]",7.732380288610794,0.0006486832528018672,8.389179380601961e-05
"('CBA', 'MGR', 'CPU', 'VEA', 'SHL', 'WOW')","[0.1378358889, 0.1, 0.28070615582, 0.28145797768, 0.1, 0.1]",7.284029070129723,0.0005887411679942352,8.082630674945264e-05
"('CBA', 'MGR', 'CPU', 'VEA', 'FPH', 'TWE')","[0.145336333, 0.1, 0.27610650952, 0.27855718663, 0.1, 0.1]",7.490948411109222,0.0006224305316261428,8.309101831525983e-05
"('CBA', 'MGR', 'CPU', 'VEA', 'FPH', 'GNC')","[0.16686776349, 0.1, 0.2747734933, 0.25646860819, 0.1, 0.10189015502]",7.8325237574937505,0.0006498780061371492,8.297172485629294e-05
"('CBA', 'MGR', 'CPU', 'VEA', 'FPH', 'WOW')","[0.13886195866, 0.1, 0.27873265574, 0.28240541365, 0.1, 0.1]",7.355166054587006,0.0005902612098753039,8.025124184751627e-05
"('CBA', 'MGR', 'CPU', 'VEA', 'CSL', 'TWE')","[0.15535909778, 0.1, 0.27228963235, 0.2723512997, 0.1, 0.1]",7.920784261407365,0.0006503820878561727,8.211081963500074e-05
"('CBA', 'MGR', 'CPU', 'VEA', 'CSL', 'GNC')","[0.17474684171, 0.1, 0.27060613943, 0.24963210293, 0.1, 0.1050149359]",8.260800492386936,0.0006780700493198076,8.208285019650451e-05
"('CBA', 'MGR', 'CPU', 'VEA', 'CSL', 'WOW')","[0.14928587427, 0.10000000913, 0.27475672192, 0.27595720821, 0.10000012512, 0.10000006135]",7.787289688533969,0.0006179963797581473,7.935962375562928e-05
"('CBA', 'MGR', 'CPU', 'WDS', 'SHL', 'TWE')","[0.21415534766, 0.1, 0.32944983654, 0.15639474471, 0.1, 0.10000009105]",6.030839301426291,0.0004906202480012089,8.135190202882331e-05
"('CBA', 'MGR', 'CPU', 'WDS', 'SHL', 'GNC')","[0.21583487847, 0.10000001855, 0.31200248907, 0.13194485677, 0.1000000197, 0.14021773743]",6.546501502642217,0.0005314099989487038,8.117465469674493e-05
"('CBA', 'MGR', 'CPU', 'WDS', 'SHL', 'WOW')","[0.20706431498, 0.1, 0.3350396239, 0.15789608643, 0.1, 0.1]",5.834566758420276,0.0004575004352187288,7.841206625298744e-05
"('CBA', 'MGR', 'CPU', 'WDS', 'FPH', 'TWE')","[0.21368077972, 0.1, 0.32556467375, 0.16075453186, 0.1, 0.10000003465]",6.117032024903848,0.0004913112580246599,8.031856887857028e-05
"('CBA', 'MGR', 'CPU', 'WDS', 'FPH', 'GNC')","[0.21524849035, 0.1, 0.30801970759, 0.13622457189, 0.1, 0.14050724998]",6.649976942194004,0.0005321220342780936,8.001862847099322e-05
"('CBA', 'MGR', 'CPU', 'WDS', 'FPH', 'WOW')","[0.20645009757, 0.1, 0.33129616034, 0.1622537692, 0.1, 0.1]",5.908702387482738,0.00045825035743944653,7.755515972681662e-05
"('CBA', 'MGR', 'CPU', 'WDS', 'CSL', 'TWE')","[0.22504879941, 0.1, 0.31991474309, 0.15503646242, 0.1, 0.10000001332]",6.506744066893426,0.0005216063871385312,8.016396246357456e-05
"('CBA', 'MGR', 'CPU', 'WDS', 'CSL', 'GNC')","[0.22441535774, 0.1, 0.3027161297, 0.12977665769, 0.1000002915, 0.14309157335]",7.051003734365207,0.0005631112282948177,7.986256276540092e-05
"('CBA', 'MGR', 'CPU', 'WDS', 'CSL', 'WOW')","[0.21840323664, 0.1, 0.32505229377, 0.15654448255, 0.1000000069, 0.1]",6.302344090293907,0.0004882985058173385,7.747887116626266e-05
"('CBA', 'MGR', 'XRO', 'STO', 'SHL', 'TWE')","[0.49999983273, 0.1, 0.1, 0.10000019015, 0.1, 0.10000000712]",2.465382821381589,0.00023583745078298982,9.565956602667802e-05
"('CBA', 'MGR', 'XRO', 'STO', 'SHL', 'GNC')","[0.36225322358, 0.1, 0.1, 0.1, 0.1, 0.23774680742]",3.2232888039737393,0.00031127614792740186,9.657097668184557e-05
"('CBA', 'MGR', 'XRO', 'STO', 'SHL', 'WOW')","[0.50000003136, 0.1, 0.1, 0.10000000863, 0.1, 0.1]",2.1748622814462197,0.00020019153299679677,9.204791250675205e-05
"('CBA', 'MGR', 'XRO', 'STO', 'FPH', 'TWE')","[0.50000004857, 0.1, 0.1, 0.1, 0.1, 0.1]",2.4860374472635383,0.00023759600148238382,9.557217319631021e-05
"('CBA', 'MGR', 'XRO', 'STO', 'FPH', 'GNC')","[0.36170937826, 0.1, 0.1, 0.10000006343, 0.1, 0.2382905882]",3.255570106879561,0.00031316982607157114,9.619507975263418e-05
"('CBA', 'MGR', 'XRO', 'STO', 'FPH', 'WOW')","[0.50000002938, 0.1, 0.1, 0.10000001061, 0.1, 0.1]",2.1918851705092064,0.00020195003529017178,9.213531712669778e-05
"('CBA', 'MGR', 'XRO', 'STO', 'CSL', 'TWE')","[0.49192785641, 0.1, 0.1, 0.10776782739, 0.1, 0.10030434619]",2.8856157215249985,0.0002693806188717406,9.33529079642585e-05
"('CBA', 'MGR', 'XRO', 'STO', 'CSL', 'GNC')","[0.36925198509, 0.1, 0.1, 0.10000002777, 0.1, 0.23074801698]",3.674552039903838,0.00034467819332620396,9.380141839962188e-05
"('CBA', 'MGR', 'XRO', 'STO', 'CSL', 'WOW')","[0.49835232654, 0.1, 0.1, 0.10164771345, 0.1, 0.1]",2.596929790630448,0.0002350049351702442,9.049337260411373e-05
"('CBA', 'MGR', 'XRO', 'VEA', 'SHL', 'TWE')","[0.20497446411, 0.1, 0.1, 0.39502556639, 0.1, 0.1]",4.676176949826481,0.0005000584361648395,0.00010693744944433618
"('CBA', 'MGR', 'XRO', 'VEA', 'SHL', 'GNC')","[0.21614079892, 0.1, 0.1, 0.35394096653, 0.1, 0.12991826451]",4.988859899810129,0.0005232839210331551,0.00010489048230299486
"('CBA', 'MGR', 'XRO', 'VEA', 'SHL', 'WOW')","[0.1953080999, 0.1, 0.1, 0.40469193913, 0.1, 0.1]",4.506596063947488,0.0004703900100894797,0.00010437811674593448
"('CBA', 'MGR', 'XRO', 'VEA', 'FPH', 'TWE')","[0.20422092754, 0.1, 0.1, 0.3957791124, 0.1, 0.1]",4.698983711407288,0.0005022829241501708,0.00010689182065705506
"('CBA', 'MGR', 'XRO', 'VEA', 'FPH', 'GNC')","[0.21497842505, 0.1, 0.1, 0.35410215333, 0.1, 0.13091945161]",5.019617833190355,0.0005253910029021098,0.00010466753054946878
"('CBA', 'MGR', 'XRO', 'VEA', 'FPH', 'WOW')","[0.19432035225, 0.1, 0.1, 0.40567968413, 0.1, 0.1]",4.522626977436263,0.00047275931716071447,0.00010453201635229865
"('CBA', 'MGR', 'XRO', 'VEA', 'CSL', 'TWE')","[0.22008707201, 0.1, 0.1, 0.37991296795, 0.1, 0.1]",5.097846272457044,0.0005258550641377046,0.00010315239731312153
"('CBA', 'MGR', 'XRO', 'VEA', 'CSL', 'GNC')","[0.22793482735, 0.1, 0.1, 0.33852661898, 0.1, 0.13353858367]",5.433450031587902,0.0005497939905562188,0.00010118690470326161
"('CBA', 'MGR', 'XRO', 'VEA', 'CSL', 'WOW')","[0.21138402423, 0.1, 0.1, 0.38861601576, 0.1, 0.1]",4.92188277688535,0.0004955909292994784,0.00010069133129844604
"('CBA', 'MGR', 'XRO', 'WDS', 'SHL', 'TWE')","[0.34762755365, 0.1, 0.1, 0.25237247455, 0.1, 0.10000000179]",3.1403869062533847,0.00028792840405365144,9.168564659351553e-05
"('CBA', 'MGR', 'XRO', 'WDS', 'SHL', 'GNC')","[0.30261507339, 0.1, 0.1, 0.19845656631, 0.1, 0.1989283903]",3.7395978983985363,0.0003468486069486588,9.275024116822693e-05
"('CBA', 'MGR', 'XRO', 'WDS', 'SHL', 'WOW')","[0.3408295375, 0.1, 0.1, 0.25917048795, 0.1, 0.1]",2.8664932789503137,0.00025314837944872523,8.83129157523879e-05
"('CBA', 'MGR', 'XRO', 'WDS', 'FPH', 'TWE')","[0.34434469615, 0.1, 0.1, 0.25565534374, 0.1, 0.1]",3.175590373213333,0.00029010508670778817,9.1354693966475e-05
"('CBA', 'MGR', 'XRO', 'WDS', 'FPH', 'GNC')","[0.29954504559, 0.1, 0.1, 0.20196867506, 0.1, 0.19848630916]",3.7822316355565744,0.0003489445799848917,9.225891315182307e-05
"('CBA', 'MGR', 'XRO', 'WDS', 'FPH', 'WOW')","[0.33756068697, 0.1, 0.1, 0.26243935302, 0.1, 0.1]",2.896520190141002,0.0002553232801829733,8.814828256748463e-05
"('CBA', 'MGR', 'XRO', 'WDS', 'CSL', 'TWE')","[0.35541857001, 0.1, 0.1, 0.24458146877, 0.1, 0.1]",3.5716573506917824,0.0003220779948205197,9.01760620340967e-05
"('CBA', 'MGR', 'XRO', 'WDS', 'CSL', 'GNC')","[0.31091698555, 0.1, 0.1, 0.19317804004, 0.10000004617, 0.19590494759]",4.19609104630328,0.00038056655710077945,9.069549561753558e-05
"('CBA', 'MGR', 'XRO', 'WDS', 'CSL', 'WOW')","[0.34980194537, 0.1, 0.1, 0.25019805139, 0.10000000937, 0.10000000866]",3.2990707461430113,0.0002871474605232533,8.703889143903971e-05
"('CBA', 'MGR', 'WTC', 'STO', 'SHL', 'TWE')","[0.41809804887, 0.1, 0.16203604961, 0.11986591301, 0.1, 0.10000000851]",4.318419560607442,0.0004497886253911485,0.00010415584198768306
"('CBA', 'MGR', 'WTC', 'STO', 'SHL', 'GNC')","[0.37838727545, 0.1, 0.13282248903, 0.1, 0.1, 0.1887902648]",4.8835071787993956,0.0004916678141432151,0.00010067924467843027
"('CBA', 'MGR', 'WTC', 'STO', 'SHL', 'WOW')","[0.40501642054, 0.1, 0.17461425964, 0.12036934981, 0.1, 0.1]",4.190747597124923,0.0004249571560691078,0.00010140366276428844
"('CBA', 'MGR', 'WTC', 'STO', 'FPH', 'TWE')","[0.41566396178, 0.1, 0.15778148386, 0.12655458288, 0.1, 0.1]",4.349756716543307,0.0004465212317134399,0.000102654300185387
"('CBA', 'MGR', 'WTC', 'STO', 'FPH', 'GNC')","[0.38069171928, 0.1, 0.12858370709, 0.10000047676, 0.1, 0.19072411686]",4.932389816547833,0.0004902287377007512,9.938969869252165e-05
"('CBA', 'MGR', 'WTC', 'STO', 'FPH', 'WOW')","[0.40248715324, 0.1, 0.17060863072, 0.1269042456, 0.1, 0.1]",4.2130935903455695,0.00042193644240848315,0.00010014884154849138
"('CBA', 'MGR', 'WTC', 'STO', 'CSL', 'TWE')","[0.41139062016, 0.1, 0.15171839169, 0.1284968562, 0.1, 0.10839415193]",4.757218799645737,0.0004728850673813851,9.940368255010683e-05
"('CBA', 'MGR', 'WTC', 'STO', 'CSL', 'GNC')","[0.38465241317, 0.1, 0.12638713464, 0.1, 0.1, 0.1889604737]",5.355506545280749,0.0005212677843963754,9.73330496357463e-05
"('CBA', 'MGR', 'WTC', 'STO', 'CSL', 'WOW')","[0.40402260055, 0.1, 0.16467944713, 0.13129798103, 0.1, 0.1]",4.628221495754462,0.0004492985699162166,9.707801805258564e-05
"('CBA', 'MGR', 'WTC', 'VEA', 'SHL', 'TWE')","[0.26114862579, 0.1, 0.1, 0.33885140665, 0.1, 0.1]",6.176950586027198,0.0006294018337883193,0.00010189523536291213
"('CBA', 'MGR', 'WTC', 'VEA', 'SHL', 'GNC')","[0.27217918479, 0.1, 0.1, 0.30793587667, 0.1, 0.11988496851]",6.4541253943042705,0.0006564213425495135,0.00010170570022218684
"('CBA', 'MGR', 'WTC', 'VEA', 'SHL', 'WOW')","[0.25705049563, 0.1, 0.1, 0.3429495443, 0.1, 0.1]",6.098966922938461,0.0005962900999922264,9.776903326849589e-05
"('CBA', 'MGR', 'WTC', 'VEA', 'FPH', 'TWE')","[0.26056538496, 0.1, 0.1, 0.33943464365, 0.1, 0.10000000029]",6.223881556938433,0.000631520999128735,0.0001014673870881605
"('CBA', 'MGR', 'WTC', 'VEA', 'FPH', 'GNC')","[0.27115249866, 0.1, 0.1, 0.30795990912, 0.1, 0.12088762221]",6.511907084884958,0.0006584439749742066,0.00010111384674123295
"('CBA', 'MGR', 'WTC', 'VEA', 'FPH', 'WOW')","[0.25627099741, 0.1, 0.10000000107, 0.34372903151, 0.1, 0.1]",6.136772251617927,0.0005985306212127803,9.753182889506465e-05
"('CBA', 'MGR', 'WTC', 'VEA', 'CSL', 'TWE')","[0.27029464032, 0.1, 0.1, 0.32970539964, 0.1, 0.1]",6.639744857584951,0.0006588881052174212,9.923394939863339e-05
"('CBA', 'MGR', 'WTC', 'VEA', 'CSL', 'GNC')","[0.27869907909, 0.1000000109, 0.10000014619, 0.29785081757, 0.10000028444, 0.12344966181]",6.933172004548276,0.0006862131203613649,9.897534922127963e-05
"('CBA', 'MGR', 'WTC', 'VEA', 'CSL', 'WOW')","[0.26641464618, 0.1, 0.1, 0.33358538915, 0.1, 0.1]",6.55978381568495,0.0006256414662868676,9.537531782540006e-05
"('CBA', 'MGR', 'WTC', 'WDS', 'SHL', 'TWE')","[0.34226237445, 0.1, 0.13919577851, 0.21854187693, 0.1, 0.1]",4.924547147286866,0.0004817122171992344,9.781858164656406e-05
"('CBA', 'MGR', 'WTC', 'WDS', 'SHL', 'GNC')","[0.33174170376, 0.1, 0.12029924424, 0.18419121299, 0.1, 0.163767859]",5.3900632008998715,0.0005179857533768841,9.610012611547973e-05
"('CBA', 'MGR', 'WTC', 'WDS', 'SHL', 'WOW')","[0.32971023252, 0.1, 0.15059040666, 0.21969939056, 0.1, 0.1]",4.803590816179589,0.00045610152269827533,9.495011964008705e-05
"('CBA', 'MGR', 'WTC', 'WDS', 'FPH', 'TWE')","[0.3423849594, 0.1, 0.13497581537, 0.22263925484, 0.1, 0.1]",4.974080149548561,0.00048033072572004515,9.656674425795875e-05
"('CBA', 'MGR', 'WTC', 'WDS', 'FPH', 'GNC')","[0.33153283592, 0.1, 0.11584448583, 0.18800839873, 0.1, 0.16461429949]",5.455511980683407,0.0005165752570540374,9.468868529353435e-05
"('CBA', 'MGR', 'WTC', 'WDS', 'FPH', 'WOW')","[0.32960386966, 0.1, 0.1465706719, 0.22382548822, 0.1, 0.1]",4.842621373705804,0.00045489744021378774,9.393619800295858e-05
"('CBA', 'MGR', 'WTC', 'WDS', 'CSL', 'TWE')","[0.35000180168, 0.1, 0.13362220701, 0.21469941406, 0.1, 0.10167659722]",5.36484092564973,0.0005112544025024859,9.52972156281723e-05
"('CBA', 'MGR', 'WTC', 'WDS', 'CSL', 'GNC')","[0.33851705033, 0.1, 0.11577166056, 0.18028492057, 0.1, 0.16542638853]",5.859839055765755,0.0005491136397960031,9.370797296142561e-05
"('CBA', 'MGR', 'WTC', 'WDS', 'CSL', 'WOW')","[0.3391002135, 0.1, 0.14480420192, 0.21609556382, 0.10000001288, 0.10000001785]",5.2425283426453495,0.00048576340559297186,9.265823164779657e-05
